"stock #","on website & classifieds","category","status","year","manufacturer","model","brand","title","price","sales price","website only price","hidden price","msrp","vin#","condition","location country","location region","location city","location postal code","location_phone","description","length","width","height","weight (lbs)","gvwr (lbs)","axle capacity (lbs)","payload capacity (lbs)","overall length","min width","min height","axles","subttile","sleeping capacity","slideouts","pull type","construction","is tilt","ramps","living quarters","conversion company","side wall height","custom conversion company","roof type","nose type","color","is rental","weekly rate","daily rate","monthly rate","external link","shortwall length","stalls","manger","configuration","midtack","admin-unit cost","admin-shipping cost","admin-prep cost","admin-total cost","admin-min sell price","admin-notes","is on special","is featured","created at date","append images on import","number of images","images"
"TB26359","Yes","trailer.equipment","Available","2023","Big Tex Trailers","16ET-19BK+3MR","","2023 Big Tex Trailers 16ET-19BK+3MR Equipment Trailer","$11655.00","$0.00","$0.00","$0.00","$12740.00","16V1C2726P2287488","New","US","CO","Parker","80134","3038414910","7X22 SUPER DUTY TANDEM AXLE EQUIPMENT\nMADE IN THE U.S.A.\nTHE 16ET SUPER DUTY TANDEM AXLE EQUIPMENT TRAILER FROM BIG TEX HAS A GENEROUS 83 INCH WIDTH MULTIPLE LENGTH OPTIONS AND A FLUSH FLOOR PROVIDING VERSATILITY AND EXCEPTIONAL VALUE ALL IN ONE. HAUL EQUIPMENT AND SMALL TRACTORS COMFORTABLY WITH THE 16ET.\nSTANDARD FEATURES:\nADJUSTABLE 2-5/16 INCH DEMCO COUPLER IN CHANNEL\nFOLD BACK/WRAP TONGUE\nSTORAGE TRAY IN TONGUE AREA\n12000 LB DROP LEG JACK - SIDE WIND\nSPARE TIRE MOUNT (FRONT)\nCOMPLETE BREAK-A-WAY SYSTEM W/ CHARGER\nZIP BREAKAWAY CABLE\nSEALED MODULAR WIRING HARNESS\nFABRICATED TOP RAIL\nRUB RAIL AND TIE DOWN POCKETS ALONG SIDES\nFULL 83 INCH WIDE BED BETWEEN FENDERS\n2 INCH TREATED PINE FLOOR\n17.5 INCH RADIAL TIRES ST215/75R17.5 LOAD RANGE H\nPREMIUM HD BLACK MOD WHEELS W/ ... INCH WHEEL STUDS\nDOUBLE DIAMOND PLATE FENDERS (REMOVABLE)\nNEV-R-ADJUST ELECTRIC BRAKES ON ALL HUBS\nCAMBERED OIL BATH AXLES\nDEXTER BRAND AXLES\nGROMMET MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nRAMPS\nSUPERIOR QUALITY FINISH IS APPLIED FOR A HIGHLY DECORATIVE AND PROTECTIVE FINISH\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","264.00 in","84.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:10-05:00","0","0",""
"TB26352","Yes","trailer.flatbed","Available","2023","Big Tex Trailers","10DF-17BK+3","","2023 Big Tex Trailers 10DF-17BK+3 Flatbed Trailer","$9360.00","$0.00","$0.00","$0.00","$10229.00","16V1C2221P2287485","New","US","CO","Parker","80134","3038414910","7X17+3 10DF PRO SERIES DRIVE-OVER FENDER EQUIPMENT / CAR HAULER\nMADE IN THE U.S.A.\nSTANDARD FEATURES:\nTHE 10DF FROM BIG TEX IS A PRO SERIES DRIVE-OVER FENDER EQUIPMENT / CAR HAULER. THIS UNIT COMES STANDARD WITH TWO 5200 LB AXLES AND A 36 INCH CLEATED SELF CLEANING DOVETAIL.\nFORGED ADJUSTABLE 2-5/16 INCH COUPLER\nFOLD BACK / WRAP TONGUE (14 FT &amp; LONGER)\nCOMPLETE BREAK-A-WAY SYSTEM WITH CHARGER\nSEALED MODULAR WIRING HARNESS 7-WAY RV\nSET BACK 8000# DROP LEG JACK\nFABRICATED FRONT STOP RAIL\nRUB RAIL AND TIE DOWN POCKETS\nFULL WIDTH IN FRONT &amp; BEHIND FENDERS\n2 INCH TREATED PINE FLOORING\nRADIAL TIRES ST225/75R15 LOAD RANGE D\n15 INCHES x 6 INCHES BLACK SPOKE 6 BOLT\nEZ LUBE HUBS\nNEV-R-ADJUST ELECTRIC BRAKES ON ALL HUBS\nCAMBERED AXLES\nDEXTER BRAND AXLES\nMULTI LEAF SPRING WITH EQUALIZERS\n3/16 INCH DIAMOND PLATE DRIVE-OVER FENDERS\nSPARE TIRE MOUNT (FRONT)\nL.E.D. LIGHTING PACKAGE\nGROMMET MOUNT SEALED LIGHTING\n36 INCH CLEATED. SELF CLEANING DOVETAIL\n4 FT TALL CHANNEL STAND UP RAMPS\nSUPERIOR QUALITY FINISH IS APPLIED FOR A HIGHLY DECORATIVE AND PROTECTIVE FINISH\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","240.00 in","84.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:12-05:00","0","0",""
"TB26362","Yes","trailer.dump","Available","2023","Big Tex Trailers","14LP-12BK6SIRPD","","2023 Big Tex Trailers 14LP-12BK6SIRPD Dump Trailer","$11800.00","$0.00","$0.00","$0.00","$12826.00","16V1D1727P5287442","New","US","CO","Parker","80134","3038414910","7X12 HEAVY DUTY LOW PROFILE DUMP TRAILER\nMADE IN U.S.A.\nTHE 14 LP DUMP TRAILER FROM BIG TEX TRAILERS OFFERS ULTRA-LOW PROFILE DECK HEIGHT TO MAKE LOADING AND UNLOADING EASIER THAN EVER. DESIGNED WITH THE USER IN MIND THIS UNIT HAS AN 8 INCH I-BEAM FRAME.\nSTANDARD FEATURES:\nADJUSTABLE 2-5/16 INCH CAST COUPLER IN CHANNEL\n7000 LB SPRING LOADED DROP LEG JACK TOP WIND\nLOCKABLE PUMP AND BATTERY BOX MOUNTED IN FRONT OF BED\nSELF CONTAINED ELECTRIC/ HYDRAULIC SCISSOR HOIST\nCOMPLETE BRAKE AWAY SYSTEM\n12V INTERSTATE BATTERY INCLUDED\n110V ON-BOARD BATTERY CHARGER (5 AMP)\nFULLY FORMED FRONT SHROUD FOR TARP\nCRANK STYLE ROLL TARP INCLUDED\nTARP ROD INCLUDED TO SECURE TARP ON REAR\n2 INCH SQUARE TUBING TOP RAIL\n24 INCH TALL 12 GAUGE STEEL SIDES\n10-GAUGE STEEL FLOOR\n(4) INCH D-RINGS INSIDE BED TO SECURE EQUIPMENT\nSTAKE POCKETS ALONG SIDES\n8 INCH I-BEAM FRAME WITH INTEGRATED TONGUE\nCAMBERED DEXTER BRAND AXLES\nDROP AXLES FOR ULTA-LOW 24 INCH DECK HEIGHT\nEZ LUBE HUBS\nNEV-R-ADJUST ELECTRIC BRAKES ON ALL HUBS\nDIAMOND PLATE FENDERS\nRADIAL TIRES\nSPARE TYRE MOUNT\nCOMBO STYLE REAR GATE\nSPRING LOADED DOOR HOLD-BACKS\nJ-HOOKS ON SIDES AND REAR FOR TARP CONTROL\nGROMMET MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nPROTECTED WIRING\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","144.00 in","84.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:14-05:00","0","0",""
"TB26366","Yes","trailer.dump","Available","2023","Big Tex Trailers","16LP-16BK6SIRPD","","2023 Big Tex Trailers 16LP-16BK6SIRPD Dump Trailer","$17700.00","$0.00","$0.00","$0.00","$19620.00","16V1D2125P5287437","New","US","CO","Parker","80134","3038414910","7X16 SUPER DUTY ULTRA LOW PROFILE DUMP\nMADE IN U.S.A.\nTHOS SUPER DUTY MODEL COMBINES DURABLE CONSTRUCTION AND PREMIUM FEATURES WITH A USER FRIENDLY ULTRA LOW PROFILE FOR EASY LOADING AND TRANSPORTING.\nSTANDARD FEATURES:\nADJUSTABLE 2-5/16 INCH DEMCO EZ LATCH COUPLER\n12000 LB TOP WIND DROP-LEG JACK\nCOMPLETE BRAKE AWAY SYSTEM\nZIP BREAKAWAY CABLE\nLOCKABLE PUMP AND BATTERY BOX MOUNTED FRONT OF THE BED\nSEALED MODULAR WIRING HARNESS\nSELF CONTAINED ELECTRIC/HYDRAULIC SCISSOR HOIST\nPOWER UP/POWER DOWN HYDRAULIC PUMP\n12V INTERSTATE DEEP CYCLE BATTERY\n110V ON-BOARD BATTERY CHARGER (5 AMP)\nCRANK STYLE ROLL TARP- STANDARD EQUIPPED\nFULLY FORMED TARP SHROUD ON FRONT\n8 INCH I-BEAM FRAME W/ INTEGRATED TONGUE\n24 INCHES TALL 10 GAUGE SIDES W/ FORMED CHANNEL SUPPORTS\n7 GAUGE STEEL FLOORS AND SIDES\nJ-HOOKS ON SIDES AND REAR FOR TARP CONTROL\n(4) INCH D-RINGS INSIDE BED TO SECURE EQUIPMENT\nSTAKE POCKETS ALONG SIDES\n2 INCH SQUARE TUBING TOP RAIL ON DUMP BED\nDIAMOND PLATE FENDERS\nNEV-R-ADJUST ELECTRIC BRAKES ON ALL HUBS\nCAMBERED AXLES W/ EZ LUBE HUBS\nDEXTER BRAND AXLES\nGROMMET MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nCOMBO GATE (BARN DOORS &amp; SPREADER GATE)\nREAR STABILIZER STANDS\nSPARE TIRE MOUNT\nRADIAL TYRES\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE FOR THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","192.00 in","84.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:17-05:00","0","0",""
"TB26363","Yes","trailer.dump","Available","2023","Big Tex Trailers","14LP-14BK6SIRPD","","2023 Big Tex Trailers 14LP-14BK6SIRPD Dump Trailer","$12595.00","$0.00","$0.00","$0.00","$13785.00","16V1D1929P5287438","New","US","CO","Parker","80134","3038414910","7X14 HEAVY DUTY LOW PROFILE DUMP TRAILER\nMADE IN U.S.A.\nTHE 14 LP DUMP TRAILER FROM BIG TEX TRAILERS OFFERS ULTRA-LOW PROFILE DECK HEIGHT TO MAKE LOADING AND UNLOADING EASIER THAN EVER. DESIGNED WITH THE USER IN MIND THIS UNIT HAS AN 8 INCH I-BEAM FRAME.\nSTANDARD FEATURES:\nADJUSTABLE 2-5/16 INCH CAST COUPLER IN CHANNEL\n7000 LB SPRING LOADED DROP LEG JACK TOP WIND\nLOCKABLE PUMP AND BATTERY BOX MOUNTED IN FRONT OF BED\nSELF CONTAINED ELECTRIC/ HYDRAULIC SCISSOR HOIST\nCOMPLETE BRAKE AWAY SYSTEM\n12V INTERSTATE BATTERY INCLUDED\n110V ON-BOARD BATTERY CHARGER (5 AMP)\nFULLY FORMED FRONT SHROUD FOR TARP\nCRANK STYLE ROLL TARP INCLUDED\nTARP ROD INCLUDED TO SECURE TARP ON REAR\n2 INCH SQUARE TUBING TOP RAIL\n24 INCH TALL 12 GAUGE STEEL SIDES\n10-GAUGE STEEL FLOOR\n(4) INCH D-RINGS INSIDE BED TO SECURE EQUIPMENT\nSTAKE POCKETS ALONG SIDES\n8 INCH I-BEAM FRAME WITH INTEGRATED TONGUE\nCAMBERED DEXTER BRAND AXLES\nDROP AXLES FOR ULTA-LOW 24 INCH DECK HEIGHT\nEZ LUBE HUBS\nNEV-R-ADJUST ELECTRIC BRAKES ON ALL HUBS\nDIAMOND PLATE FENDERS\nRADIAL TIRES\nSPARE TYRE MOUNT\nCOMBO STYLE REAR GATE\nSPRING LOADED DOOR HOLD-BACKS\nJ-HOOKS ON SIDES AND REAR FOR TARP CONTROL\nGROMMET MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nPROTECTED WIRING\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","168.00 in","84.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:20-05:00","0","0",""
"TB26364","Yes","trailer.dump","Available","2023","Big Tex Trailers","14LP-BK6SIRPD","","2023 Big Tex Trailers 14LP-BK6SIRPD Dump Trailer","$12595.00","$0.00","$0.00","$0.00","$13785.00","16V1D1927P5287440","New","US","CO","Parker","80134","3038414910","7X14 HEAVY DUTY LOW PROFILE DUMP TRAILER \nMADE IN U.S.A.\nTHE 14 LP DUMP TRAILER FROM BIG TEX TRAILERS OFFERS ULTRA-LOW PROFILE DECK HEIGHT TO MAKE LOADING AND UNLOADING EASIER THAN EVER. DESIGNED WITH THE USER IN MIND THIS UNIT HAS AN 8 INCH I-BEAM FRAME.\nSTANDARD FEATURES:\nADJUSTABLE 2-5/16 INCH CAST COUPLER IN CHANNEL\n7000 LB SPRING LOADED DROP LEG JACK TOP WIND\nLOCKABLE PUMP AND BATTERY BOX MOUNTED IN FRONT OF BED\nSELF CONTAINED ELECTRIC/ HYDRAULIC SCISSOR HOIST\nCOMPLETE BRAKE AWAY SYSTEM\n12V INTERSTATE BATTERY INCLUDED\n110V ON-BOARD BATTERY CHARGER (5 AMP)\nFULLY FORMED FRONT SHROUD FOR TARP\nCRANK STYLE ROLL TARP INCLUDED\nTARP ROD INCLUDED TO SECURE TARP ON REAR\n2 INCH SQUARE TUBING TOP RAIL\n24 INCH TALL 12 GAUGE STEEL SIDES\n10-GAUGE STEEL FLOOR\n(4) INCH D-RINGS INSIDE BED TO SECURE EQUIPMENT\nSTAKE POCKETS ALONG SIDES\n8 INCH I-BEAM FRAME WITH INTEGRATED TONGUE\nCAMBERED DEXTER BRAND AXLES\nDROP AXLES FOR ULTA-LOW 24 INCH DECK HEIGHT\nEZ LUBE HUBS\nNEV-R-ADJUST ELECTRIC BRAKES ON ALL HUBS\nDIAMOND PLATE FENDERS\nRADIAL TIRES\nSPARE TYRE MOUNT\nCOMBO STYLE REAR GATE\nSPRING LOADED DOOR HOLD-BACKS\nJ-HOOKS ON SIDES AND REAR FOR TARP CONTROL\nGROMMET MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nPROTECTED WIRING\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","168.00 in","84.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:22-05:00","0","0",""
"TF26347","Yes","trailer.cargo_enclosed","Available","2023","Forest River","TXVHW46SA","","2023 Forest River TXVHW46SA Cargo / Enclosed Trailer","$2625.00","$0.00","$0.00","$0.00","$2926.00","5NHUVH010PY048908","New","US","CO","Parker","80134","3038414910","4X6 SINGLE AXLE\nMADE IN THE U.S.A.\nWHETHER YOU ARE WORKING OR PLAYING OUT OF THIS TRAILER CHANCES ARE THIS TRAILER WILL SUIT YOUR NEEDS. IT FEATURES AN 18 INCH FRONT WEDGE FOR EXTRA STORAGE SPACE AND EASIER TOWING. ASK US ABOUT WHAT WE CAN DO TO CUSTOMIZE THIS TRAILER TO FIT ALL YOUR NEEDS.\nSTANDARD FEATURES:\n2 INCH COUPLER\nWELDED SAFETY CHAINS\n24 ATP STONE GUARD\n18 WEDGE-FRONT NOSE\n(2) -FLOW THRU SIDEWALL VENTS\nGALVANIZED ROOF\n.024 ALUMINUM EXTERIOR\nALUMINUM TOP RAILS\nALUMINUM EXTERIOR FENDERS\nRADIAL TIRES\nSILVER POWDER COATED WHEELS\nLEAF-SPRING AXLE\nEXPOSED STEEL PAINTED EPOXY BLACK\nZ-TECH UNDERCOATED FRAME\nFULL -COLOR DECALS\nDOT LIGHTING\nCLEAR LENS LED CLEARANCE LIGHTS\nCLEAR LENS LED STRIP TAIL LIGHTS\nATP ALUMINUM WRAP ON REAR\nLICENSE PLATE HOLDER WITH BUILT-IN LIGHT\nSINGLE REAR DOOR\n(1) 12V DOME LIGHT\nCURBSIDE DOOR\nSEMI-STYLE CAM-LOCK DOOR LATCH\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE FOR THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","72.00 in","48.00 in","51.60 in","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:24-05:00","0","0",""
"TF26346","Yes","trailer.cargo_enclosed","Available","2023","Forest River","TXVHW46SA","","2023 Forest River TXVHW46SA Cargo / Enclosed Trailer","$2625.00","$0.00","$0.00","$0.00","$2926.00","5NHUVH010PY048939","New","US","CO","Parker","80134","3038414910","4X6 SINGLE AXLE \nMADE IN THE U.S.A.\nWHETHER YOU ARE WORKING OR PLAYING OUT OF THIS TRAILER CHANCES ARE THIS TRAILER WILL SUIT YOUR NEEDS. IT FEATURES AN 18 INCH FRONT WEDGE FOR EXTRA STORAGE SPACE AND EASIER TOWING. ASK US ABOUT WHAT WE CAN DO TO CUSTOMIZE THIS TRAILER TO FIT ALL YOUR NEEDS.\nSTANDARD FEATURES:\n2 INCH COUPLER\nWELDED SAFETY CHAINS\n24 ATP STONE GUARD\n18 WEDGE-FRONT NOSE\n(2) -FLOW THRU SIDEWALL VENTS\nGALVANIZED ROOF\n.024 ALUMINUM EXTERIOR\nALUMINUM TOP RAILS\nALUMINUM EXTERIOR FENDERS\nRADIAL TIRES\nSILVER POWDER COATED WHEELS\nLEAF-SPRING AXLE\nEXPOSED STEEL PAINTED EPOXY BLACK\nZ-TECH UNDERCOATED FRAME\nFULL -COLOR DECALS\nDOT LIGHTING\nCLEAR LENS LED CLEARANCE LIGHTS\nCLEAR LENS LED STRIP TAIL LIGHTS\nATP ALUMINUM WRAP ON REAR\nLICENSE PLATE HOLDER WITH BUILT-IN LIGHT\nSINGLE REAR DOOR\n(1) 12V DOME LIGHT\nCURBSIDE DOOR\nSEMI-STYLE CAM-LOCK DOOR LATCH\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE FOR THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","72.00 in","48.00 in","51.60 in","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:26-05:00","0","0",""
"TF26348","Yes","trailer.cargo_enclosed","Available","2023","Forest River","TXVHW712TA2","","2023 Forest River TXVHW712TA2 Cargo / Enclosed Trailer","$8255.00","$0.00","$0.00","$0.00","$9211.00","5NHUVH228PY044028","New","US","CO","Parker","80134","3038414910","7X12 CARGO \nSTANDARD FEATURES:\nWELDED SAFETY CHAINS\n18 INCH WEDGE-FRONT NOSE\n024 ALUMINUM EXTERIOR\n24 ATP STONE GUARD\n(2) - FLOW THRU SIDEWALL VENTS\nALUMINUM TOP RAILS\nALUMINUM EXTERIOR FENDERS\nRADIAL TIRES\nSILVER POWDER COATED WHEELS\nLEAF-SPRING AXLES\nGALVANIZED ROOF\nFULL-COLOR DECALS\nCURBSIDE DOOR\nSEMI-STYLE CAM-LOCK DOOR LATCH\nEXPOSED STEEL PAINTED EPOXY BLACK\nZ-TECH UNDERCOATED FRAME\nATP ALUMINUM WRAP ON REAR\nRAMP REAR DOOR\n(1) 12V DOME LIGHT\nDOT LIGHTING\nCLEAR LENS LED CLEARANCE LIGHTS\nCLEAR LENS LED STRIP TAIL LIGHTS\nLICENSE PLATE HOLDER WITH BUILT-IN LIGHT\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE FOR THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","144.00 in","84.00 in","84.00 in","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:27-05:00","0","0",""
"TF26345","Yes","trailer.cargo_enclosed","Available","2023","Forest River","TXVHW8.520TA3","","2023 Forest River TXVHW8.520TA3 Cargo / Enclosed Trailer","$12695.00","$0.00","$0.00","$0.00","$14288.00","5NHUVHV24PY044085","New","US","CO","Parker","80134","3038414910","8.5X20 CARGO \nCONTINENTAL CARGO CAR HAULER\nTHIS TRAILER IS PERFECT FOR HAULING THAT COLLECTOR VEHICLE TO CAR SHOWS OR STORING YOUR TOYS OUT OF THE ELEMENTS. WHATEVER YOUR NEEDS THIS TRAILER WILL GET THE JOB DONE. COME SEE AN ASSOCIATE TODAY WITH QUESTIONS ABOUT THIS TRAILER.\n*TRAILER HAS A DENT IN ROCK GUARD. PRICE REFLECTS DISCOUNT*\nSTANDARD FEATURES:\n2-5/16 COUPLER\n18 WEDGE FRONT NOSE\n24 ATP STONE GUARD\nWELDED SAFETY CHAINS\n102 INCH WIDE BODY DESIGN\n(2) FLOW THRU SIDEWALL VENTS\n.024 ALUMINUM EXTERIOR\nRADIAL PLY TIRES\nSILVER POWDER COATED WHEELS\nEXTERIOR ALUMINUM FENDERS\nLEAF SPRING AXLE\nEXPOSED STEEL PAINTED EPOXY BLACK\nZ-TECH UNDERCOATED FRAME\nGALVANIZED ROOF\nALUMINUM TOP RAILS\nATP ALUMINUM WRAP ON REAR\nFULL-COLOR DECALS\nDOT LIGHTING\nCLEAR LENS LED CLEARANCE LIGHTS\nCLEAR LENS LED STRIP TAIL LIGHTS\nLICENSE PLATE HOLDER WITH BUILT-IN LIGHT\nRAMP DOOR WITH SPRING ASSIST\nNO-SHOW BEAVERTAIL\n(2) 12V DOME LIGHTS\n(1) WALL SWITCH\n(1) ROOF VENT\n36 INCH SIDE DOOR WITH STEEL STEP\nSEMI-STYLE CAM-LOCK DOOR LATCHES\nDOOR HOLD-BACKS ON ALL DOORS\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE FOR THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","240.00 in","102.00 in","81.60 in","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:29-05:00","0","0",""
"TU26259","Yes","trailer.cargo_enclosed","Available","2017","Cargo Craft","8.5X32","","2017 Cargo Craft 8.5X32 Cargo / Enclosed Trailer","$19995.00","$0.00","$0.00","$0.00","$19995.00","4D6EB3238HC047868","Used","US","CO","Parker","80134","3038414910","8.5X32 CARGO CRAFT RACING SERIES FLAT TOP CAR HAULER\n(2) ESCAPE DOORS\nFULLY FINISHED INTERIOR\nCABINETS\nE-TRACK\n(3) 7000LB AXLES\n2-5/16 INCH COUPLER\nSAFETY CHAINS\nBREAKAWAY SWITCH\nWEATHER COATED TONGUE AND REAR BULKHEAD\n30 INCH V-NOSE WITH 24 INCH ALUMINUM TREAD PLATE ROCK GUARD\nFULL TUBULAR STEEL FRAME AND TONGUE\nFULL TUBULAR STEEL WALL UPRIGHTS\nFULL TUBULAR GALVANIZED STEEL ROOF BOWS\n16 INCH ON CENTER FORMED CHANNEL STEEL CROSSMEMBER\nFLAT ROOF DESIGN WITH .024 ALUMINUM &amp; SLIGHTLY SLOPED\n.030 ALUMINUM EXTERIOR SHEETING\n4 FT INTERIOR DOVETAIL\nDROP SPRING AXLES AND EZ LUBE HUBS\nRADIAL TIRES ON STEEL WHEELS\nSIDE DOOR WITH RV STYLE FLUSH LOCK LATCH\nALUMINUM DOOR HOLD BACK\n INCH ENGINEERED WOOD FLOOR\n3/8 WOOD INTERIOR WALLS AND ALUMINUM H-CHANNEL WALL TRANSITIONS\nD-RING PACKAGE\nFULL DOT COMPLIANT LED LIGHTING\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE FOR THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","384.00 in","102.00 in","91.20 in","","","","","","","","3 or more","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:31-05:00","0","0",""
"TM26341","Yes","trailer.utility","Available","2024","Aluma","6310S-TG-13SL","","2024 Aluma 6310S-TG-13SL Utility Trailer","$2995.00","$0.00","$0.00","$0.00","$3332.00","1YGUS1016RB272629","New","US","CO","Parker","80134","3038414910","6310S-TG\nSTANDARD FEATURES\nA-FRAMED ALUMINUM TONGUE 48 INCHES LONG WITH 2 INCH COUPLER\nSWIVEL TONGUE JACK 800 LB CAPACITY\nSAFETY CHAINS\n6 INCH FRONT RETAINING BUMPER\nEXTRUDED ALUMINUM FLOOR\n4) STAKE POCKETS (2 PER SIDE)\nALUMINUM FENDERS\nALUMINUM WHEELS 5-4.5 BHP\n2000 LB RUBBER TORSION AXLE - NO BRAKES - EASY LUBE HUBS\nST175/80R13 LRC RADIAL TIRES (1360 LB CAP/TIRE)\nALUMINUM TAILGATE - 59.5 INCHES WIDE X 39 INCHES LONG\nOVERALL WIDTH = 84.5 INCHES\nOVERALL LENGTH = 168 INCHES\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","120.00 in","62.40 in","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:33-05:00","0","0",""
"TB26373","Yes","trailer.utility","Available","2023","Big Tex Trailers","70TV-12BK2B","","2023 Big Tex Trailers 70TV-12BK2B Utility Trailer","$6250.00","$0.00","$0.00","$0.00","$6831.00","16V1W1623P2221712","New","US","CO","Parker","80134","3038414910","7X12 TANDEM AXLE VANGUARD \nMADE IN THE U.S.A.\nSTANDARD FEATURES\nTHE 70TV TANDEM AXLE VANGUARD TRAILER FROM BIG TEX TRAILERS HAS A GENEROUS WIDTH AND HIGHER V-CRIMPED STEEL SIDES TO PROTECT YOUR CARGO WHILE HAULING. THIS RUGGED TRAILER IS PERFECT FOR HEAVY LAWN AND GARDEN USE AS WELL AS HEAVY DUTY LANDSCAPING.\nFORGED 7000 LB 2 INCH COUPLER\nFOLD BACK/WRAP TONGUE (14 FT AND LONGER)\nREMOVABLE SAND FOOT ON JACK\n2000 LB TOP WIND SET-BACK JACK (BOLTED ON)\nCOMPLETE BREAK-A-WAY SYSTEM WITH CHARGER\n(4) TIE DOWN POCKETS ON OUTSIDE FRAME\n2-3/8 INCH PIPE TOP RAIL\n29-3/8 TALL SIDES WITH 24 INCH V-CRIMPED STEEL PANELS\n(4) TIE DOWN LOOPS INSIDE BED\n2 INCH TREATED PINE FLOOR\nRADIAL TIRES ST205/75R15 LOAD RANGE C\n15 INCH x 5 INCH BLACK SPOKE 5 ON 5 LUG WHEEL\nEZ LUBE HUBS\nNEV-R-ADJUST ELECTRIC BRAKES\nCAMBERED AXLES\nDEXTER BRAND AXLES\nMULTI-LEAF SPRING WITH EQUALIZERS\nTEAR DROP STYLE FENDERS\nPROTECTED WIRING\nGROMMET MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nRAMP GATE\nSUPERIOR QUALITY FINISH IS APPLIED FOR A HIGHLY DECORATIVE AND PROTECTIVE FINISH\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE FOR THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","144.00 in","82.80 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T14:00:35-05:00","0","0",""
